SID,SEASON,BASIN,ISO_TIME,USA_LAT,USA_LON,USA_WIND,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW
1980245N16322,1980,NA,1980-09-04T03:00:00Z,21.5,-61.7,20,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-04T06:00:00Z,22.1,-62.3,20,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-04T09:00:00Z,22.7,-63,20,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-04T12:00:00Z,23.4,-63.6,20,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-04T15:00:00Z,24.1,-64.2,20,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-04T18:00:00Z,24.8,-64.8,20,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-04T21:00:00Z,25.4,-65.3,20,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-05T00:00:00Z,26.1,-65.8,20,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-05T03:00:00Z,26.8,-66.4,20,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-05T06:00:00Z,27.5,-67,20,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-05T09:00:00Z,28.1,-67.8,23,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-05T12:00:00Z,28.5,-68.6,25,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-05T15:00:00Z,28.8,-69.1,28,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-05T18:00:00Z,29,-69.4,30,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-05T21:00:00Z,29.3,-69.8,30,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-06T00:00:00Z,29.7,-70,30,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-06T03:00:00Z,30.1,-70.1,30,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-06T06:00:00Z,30.6,-70,30,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-06T09:00:00Z,31.1,-69.8,30,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-06T12:00:00Z,31.7,-69.6,30,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-06T15:00:00Z,32.3,-69.4,30,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-06T18:00:00Z,32.9,-69.1,30,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-06T21:00:00Z,33.6,-68.6,35,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-07T00:00:00Z,34.4,-67.9,40,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-07T03:00:00Z,35.2,-67,43,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-07T06:00:00Z,35.9,-65.9,45,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-07T09:00:00Z,36.6,-64.8,48,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-07T12:00:00Z,37.3,-63.7,50,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-07T15:00:00Z,37.9,-62.6,53,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-07T18:00:00Z,38.6,-61.5,55,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-07T21:00:00Z,39.3,-60.4,63,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-08T00:00:00Z,40.2,-59,70,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-08T03:00:00Z,41.5,-57.2,70,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-08T06:00:00Z,42.9,-55.1,70,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-08T09:00:00Z,44.3,-53.1,70,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-08T12:00:00Z,45.6,-51.1,70,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-08T15:00:00Z,46.8,-49,68,NA,NA,NA,NA
1980245N16322,1980,NA,1980-09-08T18:00:00Z,48,-46.9,65,NA,NA,NA,NA
1981097N21299,1981,NA,1981-04-06T12:00:00Z,21,-61.5,25,NA,NA,NA,NA
1981097N21299,1981,NA,1981-04-06T15:00:00Z,20.6,-61.8,28,NA,NA,NA,NA
1981097N21299,1981,NA,1981-04-06T18:00:00Z,20.2,-62.1,30,NA,NA,NA,NA
1981097N21299,1981,NA,1981-04-06T21:00:00Z,20,-62.5,30,NA,NA,NA,NA
1981097N21299,1981,NA,1981-04-07T00:00:00Z,19.7,-62.9,30,NA,NA,NA,NA
1981097N21299,1981,NA,1981-04-07T03:00:00Z,19.3,-63.2,28,NA,NA,NA,NA
1981097N21299,1981,NA,1981-04-07T06:00:00Z,18.9,-63.4,25,NA,NA,NA,NA
1981097N21299,1981,NA,1981-04-07T09:00:00Z,18.5,-63.7,23,NA,NA,NA,NA
1981097N21299,1981,NA,1981-04-07T12:00:00Z,18,-64,20,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-07T06:00:00Z,10.5,-25.7,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-07T09:00:00Z,10.7,-27,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-07T12:00:00Z,10.8,-28.1,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-07T15:00:00Z,10.9,-28.9,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-07T18:00:00Z,11,-29.6,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-07T21:00:00Z,11.1,-30.4,33,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-08T00:00:00Z,11.3,-31.3,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-08T03:00:00Z,11.5,-32.2,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-08T06:00:00Z,11.7,-33.1,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-08T09:00:00Z,11.8,-34.1,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-08T12:00:00Z,12,-35,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-08T15:00:00Z,12.2,-35.8,38,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-08T18:00:00Z,12.5,-36.7,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-08T21:00:00Z,12.7,-37.7,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-09T00:00:00Z,12.8,-38.7,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-09T03:00:00Z,13,-39.7,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-09T06:00:00Z,13.1,-40.8,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-09T09:00:00Z,13.2,-41.9,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-09T12:00:00Z,13.3,-43,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-09T15:00:00Z,13.4,-44,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-09T18:00:00Z,13.5,-45,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-09T21:00:00Z,13.5,-46,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-10T00:00:00Z,13.5,-47,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-10T03:00:00Z,13.5,-48,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-10T06:00:00Z,13.5,-49,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-10T09:00:00Z,13.5,-50,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-10T12:00:00Z,13.5,-51,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-10T15:00:00Z,13.5,-52,38,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-10T18:00:00Z,13.6,-52.9,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-10T21:00:00Z,13.7,-53.9,33,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-11T00:00:00Z,13.8,-54.9,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-11T03:00:00Z,13.9,-55.7,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-11T06:00:00Z,14,-56.5,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-11T09:00:00Z,14.1,-57.4,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-11T12:00:00Z,14.3,-58.3,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-11T15:00:00Z,14.4,-59.2,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-11T18:00:00Z,14.6,-60.1,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-11T21:00:00Z,14.7,-61,28,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-12T00:00:00Z,14.9,-61.9,25,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-12T03:00:00Z,15.1,-62.8,25,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-12T06:00:00Z,15.2,-63.8,25,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-12T09:00:00Z,15.3,-64.8,25,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-12T12:00:00Z,15.4,-65.7,25,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-12T15:00:00Z,15.5,-66.7,25,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-12T18:00:00Z,15.6,-67.6,25,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-12T21:00:00Z,15.7,-68.6,20,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-13T00:00:00Z,15.8,-69.5,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-13T03:00:00Z,15.8,-70.4,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-13T06:00:00Z,15.9,-71.2,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-13T09:00:00Z,16,-72,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-13T12:00:00Z,16.1,-72.8,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-13T15:00:00Z,16.2,-73.6,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-13T18:00:00Z,16.4,-74.4,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-13T21:00:00Z,16.6,-75.1,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-14T00:00:00Z,16.8,-75.7,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-14T03:00:00Z,17.1,-76.4,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-14T06:00:00Z,17.4,-77,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-14T09:00:00Z,17.7,-77.5,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-14T12:00:00Z,18,-78,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-14T15:00:00Z,18.4,-78.4,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-14T18:00:00Z,18.8,-78.8,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-14T21:00:00Z,19.1,-79.2,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-15T00:00:00Z,19.5,-79.5,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-15T03:00:00Z,19.9,-79.8,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-15T06:00:00Z,20.3,-80,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-15T09:00:00Z,20.7,-80.3,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-15T12:00:00Z,21,-80.5,15,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-15T15:00:00Z,21.3,-80.7,23,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-15T18:00:00Z,21.7,-80.8,30,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-15T21:00:00Z,22.1,-80.9,33,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-16T00:00:00Z,22.4,-81,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-16T03:00:00Z,22.7,-81.1,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-16T06:00:00Z,23,-81.2,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-16T09:00:00Z,23.4,-81.3,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-16T12:00:00Z,23.8,-81.4,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-16T15:00:00Z,24.2,-81.4,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-16T18:00:00Z,24.5,-81.3,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-16T21:00:00Z,24.7,-81.3,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-17T00:00:00Z,24.9,-81.3,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-17T03:00:00Z,25,-81.3,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-17T06:00:00Z,25.2,-81.2,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-17T09:00:00Z,25.5,-81.2,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-17T12:00:00Z,25.8,-81.2,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-17T15:00:00Z,26,-81.2,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-17T18:00:00Z,26.2,-81.2,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-17T21:00:00Z,26.4,-81.2,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-18T00:00:00Z,26.5,-81.2,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-18T03:00:00Z,26.6,-81.2,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-18T06:00:00Z,26.8,-81.1,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-18T09:00:00Z,27,-81,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-18T12:00:00Z,27.2,-81,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-18T15:00:00Z,27.3,-81,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-18T18:00:00Z,27.6,-81,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-18T21:00:00Z,28.1,-80.9,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-19T00:00:00Z,28.7,-80.8,35,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-19T03:00:00Z,29.2,-80.8,38,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-19T06:00:00Z,29.7,-80.8,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-19T09:00:00Z,30.3,-80.9,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-19T12:00:00Z,31,-80.8,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-19T15:00:00Z,31.6,-80.4,43,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-19T18:00:00Z,32.2,-79.9,45,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-19T21:00:00Z,32.8,-79.4,48,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-20T00:00:00Z,33.4,-78.8,50,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-20T03:00:00Z,34.1,-78,53,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-20T06:00:00Z,34.7,-77,55,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-20T09:00:00Z,35.1,-76.1,58,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-20T12:00:00Z,35.5,-75.2,60,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-20T15:00:00Z,35.9,-74.2,63,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-20T18:00:00Z,36.3,-73,65,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-20T21:00:00Z,36.7,-71.7,68,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-21T00:00:00Z,37.1,-70.4,70,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-21T03:00:00Z,37.5,-69.2,63,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-21T06:00:00Z,37.8,-68,55,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-21T09:00:00Z,38,-66.7,50,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-21T12:00:00Z,38.1,-65.4,45,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-21T15:00:00Z,38.3,-64.1,43,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-21T18:00:00Z,38.4,-62.8,40,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-21T21:00:00Z,38.2,-61.3,38,NA,NA,NA,NA
1981219N11334,1981,NA,1981-08-22T00:00:00Z,37.8,-59.7,35,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-03T12:00:00Z,16.2,-60.3,20,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-03T15:00:00Z,16.4,-60.7,20,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-03T18:00:00Z,16.7,-61.1,20,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-03T21:00:00Z,17,-61.5,20,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-04T00:00:00Z,17.3,-61.9,20,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-04T03:00:00Z,17.6,-62.3,20,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-04T06:00:00Z,18,-62.6,20,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-04T09:00:00Z,18.3,-63,25,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-04T12:00:00Z,18.6,-63.3,30,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-04T15:00:00Z,18.8,-63.7,33,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-04T18:00:00Z,19,-64,35,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-04T21:00:00Z,19.2,-64.3,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-05T00:00:00Z,19.5,-64.7,45,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-05T03:00:00Z,19.8,-65.1,48,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-05T06:00:00Z,20.1,-65.5,50,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-05T09:00:00Z,20.5,-65.8,55,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-05T12:00:00Z,20.9,-66.2,60,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-05T15:00:00Z,21.3,-66.7,65,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-05T18:00:00Z,21.7,-67.1,70,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-05T21:00:00Z,22.1,-67.4,75,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-06T00:00:00Z,22.6,-67.7,80,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-06T03:00:00Z,23.1,-68.2,83,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-06T06:00:00Z,23.6,-68.6,85,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-06T09:00:00Z,24,-68.9,88,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-06T12:00:00Z,24.5,-69.1,90,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-06T15:00:00Z,25,-69.1,93,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-06T18:00:00Z,25.5,-69.1,95,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-06T21:00:00Z,25.9,-69.1,98,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-07T00:00:00Z,26.4,-69.1,100,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-07T03:00:00Z,26.9,-69,100,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-07T06:00:00Z,27.5,-68.9,100,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-07T09:00:00Z,28,-68.7,100,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-07T12:00:00Z,28.4,-68.5,100,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-07T15:00:00Z,28.9,-68.2,100,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-07T18:00:00Z,29.3,-67.8,100,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-07T21:00:00Z,29.6,-67.5,98,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-08T00:00:00Z,29.9,-67.2,95,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-08T03:00:00Z,30.2,-66.9,93,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-08T06:00:00Z,30.6,-66.5,90,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-08T09:00:00Z,31,-66.1,88,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-08T12:00:00Z,31.4,-65.6,85,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-08T15:00:00Z,31.7,-65.2,73,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-08T18:00:00Z,32,-64.7,60,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-08T21:00:00Z,32.4,-64,55,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-09T00:00:00Z,32.9,-63,50,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-09T03:00:00Z,33.3,-61.9,48,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-09T06:00:00Z,33.7,-60.7,45,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-09T09:00:00Z,34,-59.6,45,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-09T12:00:00Z,34.2,-58.5,45,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-09T15:00:00Z,34.1,-57.4,43,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-09T18:00:00Z,33.8,-56.3,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-09T21:00:00Z,33.6,-55.2,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-10T00:00:00Z,33.5,-54,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-10T03:00:00Z,33.5,-52.7,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-10T06:00:00Z,33.6,-51.3,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-10T09:00:00Z,33.8,-50,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-10T12:00:00Z,34,-48.7,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-10T15:00:00Z,34,-47.5,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-10T18:00:00Z,34,-46.4,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-10T21:00:00Z,33.8,-45.3,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-11T00:00:00Z,33.8,-44.1,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-11T03:00:00Z,34.1,-42.9,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-11T06:00:00Z,34.5,-41.7,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-11T09:00:00Z,35,-40.6,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-11T12:00:00Z,35.5,-39.7,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-11T15:00:00Z,36,-39,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-11T18:00:00Z,36.6,-38.3,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-11T21:00:00Z,37.1,-37.6,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-12T00:00:00Z,37.6,-36.9,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-12T03:00:00Z,38.3,-36.1,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-12T06:00:00Z,39,-35.2,40,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-12T09:00:00Z,39.8,-34.3,38,NA,NA,NA,NA
1981247N16300,1981,NA,1981-09-12T12:00:00Z,40.6,-33.4,35,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-07T00:00:00Z,14.8,-54,25,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-07T03:00:00Z,14.8,-54.8,28,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-07T06:00:00Z,14.9,-55.7,30,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-07T09:00:00Z,15,-56.6,30,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-07T12:00:00Z,15.1,-57.4,30,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-07T15:00:00Z,15.2,-58.2,30,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-07T18:00:00Z,15.3,-59,30,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-07T21:00:00Z,15.4,-59.8,35,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-08T00:00:00Z,15.6,-60.6,40,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-08T03:00:00Z,15.8,-61.4,43,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-08T06:00:00Z,16.1,-62.3,45,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-08T09:00:00Z,16.4,-63.2,48,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-08T12:00:00Z,16.8,-64,50,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-08T15:00:00Z,17.3,-64.7,50,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-08T18:00:00Z,17.8,-65.4,50,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-08T21:00:00Z,18.4,-66.1,48,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-09T00:00:00Z,18.9,-66.9,45,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-09T03:00:00Z,19.3,-67.6,43,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-09T06:00:00Z,19.6,-68.3,40,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-09T09:00:00Z,19.9,-69.1,38,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-09T12:00:00Z,20.3,-70,35,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-09T15:00:00Z,20.8,-70.9,35,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-09T18:00:00Z,21.3,-71.7,35,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-09T21:00:00Z,21.7,-72.3,38,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-10T00:00:00Z,22.1,-72.8,40,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-10T03:00:00Z,22.4,-73.3,45,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-10T06:00:00Z,22.7,-73.7,50,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-10T09:00:00Z,23.2,-74.2,55,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-10T12:00:00Z,23.7,-74.5,60,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-10T15:00:00Z,24.2,-74.5,65,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-10T18:00:00Z,24.8,-74.4,70,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-10T21:00:00Z,25.5,-74.2,75,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-11T00:00:00Z,26.3,-73.9,80,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-11T03:00:00Z,27,-73.5,83,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-11T06:00:00Z,27.7,-73,85,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-11T09:00:00Z,28.4,-72.5,88,NA,NA,NA,NA
1981250N15306,1981,NA,1981-09-11T12:00:00Z,29,-72,90,NA,NA,NA,NA
